problem,algorithm,variant,nfe,mean_best,median_best
RW26,SBOA,Standard,3161,101030255.14950183,101030255.14950183
RW26,SBOA,Standard,3173,101038449.69067469,101038449.69067469
RW26,SBOA,Standard,3184,101038449.69066106,101038449.69066106
RW26,SBOA,Standard,3195,101030255.14348042,101030255.14348042
RW26,SBOA,Standard,3205,101038449.69063711,101038449.69063711
RW26,SBOA,Standard,3208,101038449.6921287,101038449.6921287
RW26,SBOA,Standard,3223,101030255.1434804,101030255.1434804
RW26,SBOA,Standard,3227,101030255.14348026,101030255.14348026
RW26,SBOA,Standard,3229,101038449.68918726,101038449.68918726
RW26,SBOA,Standard,3235,101038449.69297686,101038449.69297686
RW26,SBOA,Standard,3237,101038449.68846795,101038449.68846795
RW26,SBOA,Standard,3246,101038469.43987697,101038469.43987697
RW26,SBOA,Standard,3248,101030255.14423929,101030255.14423929
RW26,SBOA,Standard,3253,101035031.32086957,101035031.32086957
RW26,SBOA,Standard,3255,101038449.69105981,101038449.69105981
RW26,SBOA,Standard,3257,101038449.68830766,101038449.68830766
RW26,SBOA,Standard,3261,101031468.94463284,101031468.94463284
RW26,SBOA,Standard,3266,101031458.80983882,101031458.80983882
RW26,SBOA,Standard,3271,101038449.68830712,101038449.68830712
RW26,SBOA,Standard,3279,101030255.14566608,101030255.14566608
RW26,SBOA,Standard,3285,101030255.1447152,101030255.1447152
RW26,SBOA,Standard,3300,101038449.69060755,101038449.69060755
RW26,SBOA,Standard,3301,101038449.68846108,101038449.68846108
RW26,SBOA,Standard,3303,101038449.69295765,101038449.69295765
RW26,SBOA,Standard,3319,101030255.14348021,101030255.14348021
RW26,SBOA,Standard,3321,101038449.6883067,101038449.6883067
RW26,SBOA,Standard,3322,101038449.69051887,101038449.69051887
RW26,SBOA,Standard,3343,101030255.145306,101030255.145306
RW26,SBOA,Standard,3346,101030255.14409104,101030255.14409104
RW26,SBOA,Standard,3350,101030255.14343521,101030255.14343521
RW26,SBOA,Standard,3355,101030255.14948869,101030255.14948869
RW26,SBOA,Standard,3364,101030255.14424185,101030255.14424185
RW26,SBOA,Standard,3370,101038449.69046725,101038449.69046725
RW26,SBOA,Standard,3377,101031234.37821026,101031234.37821026
RW26,SBOA,Standard,3380,101030255.14348018,101030255.14348018
RW26,SBOA,Standard,3382,101030255.1471216,101030255.1471216
RW26,SBOA,Standard,3395,101038449.69295052,101038449.69295052
RW26,SBOA,Standard,3396,101030255.14530523,101030255.14530523
RW26,SBOA,Standard,3399,101038449.68830661,101038449.68830661
RW26,SBOA,Standard,3400,101030255.14565548,101030255.14565548
RW26,SBOA,Standard,3414,101038449.69045995,101038449.69045995
RW26,SBOA,Standard,3424,101030255.14556956,101030255.14556956
RW26,SBOA,Standard,3434,101030255.14473532,101030255.14473532
RW26,SBOA,Standard,3447,101031211.03401215,101031211.03401215
RW26,SBOA,Standard,3448,101030255.14406043,101030255.14406043
RW26,SBOA,Standard,3449,101030255.14458248,101030255.14458248
RW26,SBOA,Standard,3452,101038449.68845321,101038449.68845321
RW26,SBOA,Standard,3462,101038449.69095932,101038449.69095932
RW26,SBOA,Standard,3464,101038457.14887731,101038457.14887731
RW26,SBOA,Standard,3466,101030255.14448519,101030255.14448519
RW26,SBOA,Standard,3472,101038449.69095461,101038449.69095461
RW26,SBOA,Standard,3474,101034352.41830857,101034352.41830857
RW26,SBOA,Standard,3482,101030255.14413221,101030255.14413221
RW26,SBOA,Standard,3490,101038454.11886002,101038454.11886002
RW26,SBOA,Standard,3491,101038451.15236886,101038451.15236886
RW26,SBOA,Standard,3492,101038449.68844819,101038449.68844819
RW26,SBOA,Standard,3504,101038449.69090712,101038449.69090712
RW26,SBOA,Standard,3505,101038451.09369077,101038451.09369077
RW26,SBOA,Standard,3515,101030255.14530347,101030255.14530347
RW26,SBOA,Standard,3521,101038449.69082539,101038449.69082539
RW26,SBOA,Standard,3524,101038451.0428966,101038451.0428966
RW26,SBOA,Standard,3526,101038449.6929363,101038449.6929363
RW26,SBOA,Standard,3528,101031206.81179194,101031206.81179194
RW26,SBOA,Standard,3530,101038449.69412798,101038449.69412798
RW26,SBOA,Standard,3532,101031196.17498185,101031196.17498185
RW26,SBOA,Standard,3535,101031104.06203535,101031104.06203535
RW26,SBOA,Standard,3542,101038449.6884268,101038449.6884268
RW26,SBOA,Standard,3560,101030255.1455444,101030255.1455444
RW26,SBOA,Standard,3568,101030255.144457,101030255.144457
RW26,SBOA,Standard,3574,101038449.69045873,101038449.69045873
RW26,SBOA,Standard,3582,101034755.76062891,101034755.76062891
RW26,SBOA,Standard,3584,101030255.14343476,101030255.14343476
RW26,SBOA,Standard,3586,101030255.14553839,101030255.14553839
RW26,SBOA,Standard,3598,101038449.69075969,101038449.69075969
RW26,SBOA,Standard,3606,101038449.69045518,101038449.69045518
RW26,SBOA,Standard,3610,101030255.14405613,101030255.14405613
RW26,SBOA,Standard,3611,101030255.1440806,101030255.1440806
RW26,SBOA,Standard,3617,101038449.68932086,101038449.68932086
RW26,SBOA,Standard,3630,101030549.88046241,101030549.88046241
RW26,SBOA,Standard,3634,101030255.14343442,101030255.14343442
RW26,SBOA,Standard,3640,101038449.69103885,101038449.69103885
RW26,SBOA,Standard,3644,101038449.6882981,101038449.6882981
RW26,SBOA,Standard,3645,101030255.14423747,101030255.14423747
RW26,SBOA,Standard,3648,101030255.14423591,101030255.14423591
RW26,SBOA,Standard,3659,101038449.68909523,101038449.68909523
RW26,SBOA,Standard,3660,101038449.69103678,101038449.69103678
RW26,SBOA,Standard,3662,101034352.41618648,101034352.41618648
RW26,SBOA,Standard,3663,101030255.14553732,101030255.14553732
RW26,SBOA,Standard,3666,101038449.6910011,101038449.6910011
RW26,SBOA,Standard,3669,101030255.14444661,101030255.14444661
RW26,SBOA,Standard,3677,101030506.45991504,101030506.45991504
RW26,SBOA,Standard,3693,101030255.14552481,101030255.14552481
RW26,SBOA,Standard,3698,101030255.14343439,101030255.14343439
RW26,SBOA,Standard,3700,101030255.15015797,101030255.15015797
RW26,SBOA,Standard,3701,101030255.14443727,101030255.14443727
RW26,SBOA,Standard,3703,101038449.69517142,101038449.69517142
RW26,SBOA,Standard,3707,101030255.14407176,101030255.14407176
RW26,SBOA,Standard,3712,101030255.14383495,101030255.14383495
RW26,SBOA,Standard,3723,101030675.83929445,101030675.83929445
RW26,SBOA,Standard,3737,101038449.69099861,101038449.69099861
RW26,SBOA,Standard,3742,101030255.14405173,101030255.14405173
RW26,SBOA,Standard,3748,101030255.14442539,101030255.14442539
RW26,SBOA,Standard,3764,101038449.69684358,101038449.69684358
RW26,SBOA,Standard,3768,101038449.68847813,101038449.68847813
RW26,SBOA,Standard,3771,101030255.14552331,101030255.14552331
RW26,SBOA,Standard,3772,101038449.68829593,101038449.68829593
RW26,SBOA,Standard,3784,101030255.14552131,101030255.14552131
RW26,SBOA,Standard,3786,101038449.69099285,101038449.69099285
RW26,SBOA,Standard,3788,101030255.14423062,101030255.14423062
RW26,SBOA,Standard,3792,101030255.14382868,101030255.14382868
RW26,SBOA,Standard,3799,101038449.68842222,101038449.68842222
RW26,SBOA,Standard,3800,101038449.68831131,101038449.68831131
RW26,SBOA,Standard,3809,101038449.69293134,101038449.69293134
RW26,SBOA,Standard,3810,101034352.42056786,101034352.42056786
RW26,SBOA,Standard,3812,101030339.44889753,101030255.1444229
RW26,SBOA,Standard,3820,101030255.1455177,101030255.1455177
RW26,SBOA,Standard,3824,101030255.14405164,101030255.14405164
RW26,SBOA,Standard,3825,101038449.68830544,101038449.68830544
RW26,SBOA,Standard,3852,101030255.14421819,101030255.14421819
RW26,SBOA,Standard,3881,101030255.1467697,101030255.1467697
RW26,SBOA,Standard,3882,101030255.14404789,101030255.14404789
RW26,SBOA,Standard,3896,101038449.68842217,101038449.68842217
RW26,SBOA,Standard,3909,101030420.3536873,101030420.3536873
RW26,SBOA,Standard,3917,101030255.14406273,101030255.14406273
RW26,SBOA,Standard,3921,101038449.69097853,101038449.69097853
RW26,SBOA,Standard,3924,101030255.14404483,101030255.14404483
RW26,SBOA,Standard,3942,101030255.14551559,101030255.14551559
RW26,SBOA,Standard,3948,101030255.14343421,101030255.14343421
RW26,SBOA,Standard,3950,101030255.14441365,101030255.14441365
RW26,SBOA,Standard,3960,101030255.14404348,101030255.14404348
RW26,SBOA,Standard,3963,101030255.14421788,101030255.14421788
RW26,SBOA,Standard,3975,101038449.69125107,101038449.69125107
RW26,SBOA,Standard,3976,101030408.66107677,101030408.66107677
RW26,SBOA,Standard,3981,101038449.6882957,101038449.6882957
RW26,SBOA,Standard,3988,101033024.79701936,101030369.55872016
RW26,SBOA,Standard,3993,101030255.1449621,101030255.1449621
RW26,SBOA,Standard,4001,101030255.14405519,101030255.14405519
RW26,SBOA,Standard,4007,101030255.14530346,101030255.14530346
RW26,SBOA,Standard,4010,101038449.6884219,101038449.6884219
RW26,SBOA,Standard,4017,101030341.61652687,101030341.61652687
RW26,SBOA,Standard,4018,101034352.4198576,101034352.4198576
RW26,SBOA,Standard,4021,101038449.68828754,101038449.68828754
RW26,SBOA,Standard,4034,101038449.69045478,101038449.69045478
RW26,SBOA,Standard,4040,101038449.69533749,101038449.69533749
RW26,SBOA,Standard,4050,101038449.69097798,101038449.69097798
RW26,SBOA,Standard,4051,101030255.14551286,101030255.14551286
RW26,SBOA,Standard,4052,101038449.69508778,101038449.69508778
RW26,SBOA,Standard,4054,101038449.69045472,101038449.69045472
RW26,SBOA,Standard,4055,101038449.68842173,101038449.68842173
RW26,SBOA,Standard,4062,101038449.69097753,101038449.69097753
RW26,SBOA,Standard,4063,101030260.88072439,101030260.88072439
RW26,SBOA,Standard,4065,101030255.14374453,101030255.14374453
RW26,SBOA,Standard,4066,101030255.14441077,101030255.14441077
RW26,SBOA,Standard,4071,101030255.14948845,101030255.14948845
RW26,SBOA,Standard,4072,101035718.17669092,101038449.6912504
RW26,SBOA,Standard,4073,101038449.69045469,101038449.69045469
RW26,SBOA,Standard,4079,101034352.4174313,101034352.4174313
RW26,SBOA,Standard,4081,101030255.1440534,101030255.1440534
RW26,SBOA,Standard,4104,101038449.69293132,101038449.69293132
RW26,SBOA,Standard,4106,101038449.69336231,101038449.69336231
RW26,SBOA,Standard,4111,101038449.6904546,101038449.6904546
RW26,SBOA,Standard,4123,101030255.14421657,101030255.14421657
RW26,SBOA,Standard,4125,101030255.14405338,101030255.14405338
RW26,SBOA,Standard,4127,101038449.6933187,101038449.6933187
RW26,SBOA,Standard,4128,101030255.14551131,101030255.14551131
RW26,SBOA,Standard,4129,101030255.14440785,101030255.14440785
RW26,SBOA,Standard,4132,101034352.41750988,101034352.41750988
RW26,SBOA,Standard,4145,101038449.68828717,101038449.68828717
RW26,SBOA,Standard,4148,101038449.68842168,101038449.68842168
RW26,SBOA,Standard,4152,101038449.68828648,101038449.68828648
RW26,SBOA,Standard,4153,101030255.14404237,101030255.14404237
RW26,SBOA,Standard,4161,101038449.6882756,101038449.6882756
RW26,SBOA,Standard,4165,101034352.64806588,101034352.64806588
RW26,SBOA,Standard,4166,101038449.69286251,101038449.69286251
RW26,SBOA,Standard,4169,101030255.14344643,101030255.14344643
RW26,SBOA,Standard,4175,101038449.68828523,101038449.68828523
RW26,SBOA,Standard,4183,101030255.14404224,101030255.14404224
RW26,SBOA,Standard,4195,101038449.69097722,101038449.69097722
RW26,SBOA,Standard,4196,101034352.4171855,101034352.4171855
RW26,SBOA,Standard,4204,101030255.14421655,101030255.14421655
RW26,SBOA,Standard,4207,101030255.14404193,101030255.14404193
RW26,SBOA,Standard,4212,101038449.68969905,101038449.68969905
RW26,SBOA,Standard,4213,101038449.68954428,101038449.68954428
RW26,SBOA,Standard,4216,101030255.14404109,101030255.14404109
RW26,SBOA,Standard,4219,101038449.69124994,101038449.69124994
RW26,SBOA,Standard,4224,101030255.14551117,101030255.14551117
RW26,SBOA,Standard,4227,101038449.69045459,101038449.69045459
RW26,SBOA,Standard,4236,101030255.14440764,101030255.14440764
RW26,SBOA,Standard,4242,101038449.6884213,101038449.6884213
RW26,SBOA,Standard,4243,101038449.688283,101038449.688283
RW26,SBOA,Standard,4247,101038449.6884209,101038449.6884209
RW26,SBOA,Standard,4253,101038449.69037113,101038449.69037113
RW26,SBOA,Standard,4264,101030255.14344627,101030255.14344627
RW26,SBOA,Standard,4267,101030255.14421646,101030255.14421646
RW26,SBOA,Standard,4270,101038449.69517127,101038449.69517127
RW26,SBOA,Standard,4284,101038449.69293082,101038449.69293082
RW26,SBOA,Standard,4292,101038449.6912499,101038449.6912499
RW26,SBOA,Standard,4294,101038449.6884207,101038449.6884207
RW26,SBOA,Standard,4295,101038449.69007069,101038449.69007069
RW26,SBOA,Standard,4302,101038449.69293079,101038449.69293079
RW26,SBOA,Standard,4321,101038449.68827508,101038449.68827508
RW26,SBOA,Standard,4322,101038449.69516832,101038449.69516832
RW26,SBOA,Standard,4323,101030255.14421642,101030255.14421642
RW26,SBOA,Standard,4324,101038449.69045457,101038449.69045457
RW26,SBOA,Standard,4333,101030255.14344618,101030255.14344618
RW26,SBOA,Standard,4334,101030255.14551075,101030255.14551075
RW26,SBOA,Standard,4335,101034352.41616172,101034352.41616172
RW26,SBOA,Standard,4342,101030255.14404085,101030255.14404085
RW26,SBOA,Standard,4355,101038449.69045456,101038449.69045456
RW26,SBOA,Standard,4360,101038449.68842065,101038449.68842065
RW26,SBOA,Standard,4369,101030255.14421625,101030255.14421625
RW26,SBOA,Standard,4371,101038449.69124989,101038449.69124989
RW26,SBOA,Standard,4376,101038449.69045454,101038449.69045454
RW26,SBOA,Standard,4378,101038449.69306695,101038449.69306695
RW26,SBOA,Standard,4383,101030255.1444075,101030255.1444075
RW26,SBOA,Standard,4384,101030255.1440407,101030255.1440407
RW26,SBOA,Standard,4390,101038449.68828231,101038449.68828231
RW26,SBOA,Standard,4409,101038449.68827334,101038449.68827334
RW26,SBOA,Standard,4414,101038449.68828039,101038449.68828039
RW26,SBOA,Standard,4439,101030255.1440401,101030255.1440401
RW26,SBOA,Standard,4456,101030255.14440736,101030255.14440736
RW26,SBOA,Standard,4476,101038449.69045453,101038449.69045453
RW26,SBOA,Standard,4478,101030255.14551061,101030255.14551061
RW26,SBOA,Standard,4485,101030255.14383113,101030255.14383113
RW26,SBOA,Standard,4488,101034352.41689724,101034352.41689724
RW26,SBOA,Standard,4502,101038449.6882932,101038449.6882932
RW26,SBOA,Standard,4525,101030255.14421621,101030255.14421621
RW26,SBOA,Standard,4528,101038449.69097663,101038449.69097663
RW26,SBOA,Standard,4569,101038449.68827322,101038449.68827322
RW26,SBOA,Standard,4571,101038449.69124988,101038449.69124988
RW26,SBOA,Standard,4587,101030255.14440703,101030255.14440703
RW26,SBOA,Standard,4607,101030255.143446,101030255.143446
RW26,SBOA,Standard,4629,101030255.1455106,101030255.1455106
RW26,SBOA,Standard,4640,101038449.69124985,101038449.69124985
RW26,SBOA,Standard,4643,101030255.14404008,101030255.14404008
RW26,SBOA,Standard,4647,101030255.1442162,101030255.1442162
RW26,SBOA,Standard,4657,101038449.68842064,101038449.68842064
RW26,SBOA,Standard,4672,101030255.14551045,101030255.14551045
RW26,SBOA,Standard,4675,101038449.6912498,101038449.6912498
RW26,SBOA,Standard,4677,101038449.68829316,101038449.68829316
RW26,SBOA,Standard,4686,101030255.14404234,101030255.14404234
RW26,SBOA,Standard,4688,101038449.69097662,101038449.69097662
RW26,SBOA,Standard,4698,101038449.6897662,101038449.6897662
RW26,SBOA,Standard,4713,101038449.69171515,101038449.69171515
RW26,SBOA,Standard,4730,101038449.6909766,101038449.6909766
RW26,SBOA,Standard,4742,101030255.1455104,101030255.1455104
RW26,SBOA,Standard,4766,101038449.69097659,101038449.69097659
RW26,SBOA,Standard,4772,101034352.41616002,101034352.41616002
RW26,SBOA,Standard,4775,101034352.41671349,101034352.41671349
RW26,SBOA,Standard,4797,101038449.68828313,101038449.68828313
RW26,SBOA,Standard,4798,101030255.1456799,101030255.1456799
RW26,SBOA,Standard,4805,101038449.68828036,101038449.68828036
RW26,SBOA,Standard,4817,101038449.68828033,101038449.68828033
RW26,SBOA,Standard,4825,101038449.6951571,101038449.6951571
RW26,SBOA,Standard,4826,101030255.14467843,101030255.14467843
RW26,SBOA,Standard,4841,101030255.14391656,101030255.14391656
RW26,SBOA,Standard,4844,101038449.68828028,101038449.68828028
RW26,SBOA,Standard,4859,101030255.1448636,101030255.1448636
RW26,SBOA,Standard,4868,101030255.14404233,101030255.14404233
RW26,SBOA,Standard,4881,101030255.14551039,101030255.14551039
RW26,SBOA,Standard,4884,101038449.68828027,101038449.68828027
RW26,SBOA,Standard,4887,101030255.14404005,101030255.14404005
RW26,SBOA,Standard,4900,101034352.41662604,101034352.41662604
RW26,SBOA,Standard,4901,101030255.144407,101030255.144407
RW26,SBOA,Standard,4908,101038449.69044533,101038449.69044533
RW26,SBOA,Standard,4933,101030255.14386478,101030255.14386478
RW26,SBOA,Standard,4937,101030255.14382862,101030255.14382862
RW26,SBOA,Standard,4940,101038449.68827312,101038449.68827312
RW26,SBOA,Standard,5004,101030255.14382522,101030255.14382522
RW26,SBOA,Standard,5016,101030255.14344464,101030255.14344464
RW26,SBOA,Standard,5051,101030255.14416929,101030255.14416929
RW26,SBOA,Standard,5059,101030255.14387207,101030255.14387207
RW26,SBOA,Standard,5060,101030255.14373738,101030255.14373738
RW26,SBOA,Standard,5081,101030255.14404231,101030255.14404231
RW26,SBOA,Standard,5083,101030255.14368625,101030255.14368625
RW26,SBOA,Standard,5085,101030255.14948843,101030255.14948843
RW26,SBOA,Standard,5123,101038449.68829311,101038449.68829311
RW26,SBOA,Standard,5129,101030255.14344025,101030255.14344025
RW26,SBOA,Standard,5153,101038449.68938443,101038449.68938443
RW26,SBOA,Standard,5226,101038449.68938442,101038449.68938442
RW26,SBOA,Standard,5270,101030255.14421618,101030255.14421618
RW26,SBOA,Standard,5295,101030255.1434402,101030255.1434402
RW26,SBOA,Standard,5301,101030255.14484909,101030255.14484909
