algorithm,variant,run,nfe,best_fit
SBOA,Standard,13,8823,3219.0229297353994
SBOA,Standard,13,9170,3217.4352888785293
SBOA,Standard,13,9246,3212.13393331777
SBOA,Standard,13,9566,3208.730716231782
SBOA,Standard,13,9764,3207.5149392103026
SBOA,Standard,13,9816,3205.767939060982
SBOA,Standard,13,9818,3205.121243141383
SBOA,Standard,13,9837,3204.396187345008
SBOA,Standard,13,9850,3197.519652402741
SBOA,Standard,14,1,727252.2222758484
SBOA,Standard,14,2,134841.21996653042
SBOA,Standard,14,5,33211.830629891236
SBOA,Standard,14,9,29753.69258330725
SBOA,Standard,14,15,4067.3580750496867
SBOA,Standard,14,33,3977.2525520593604
SBOA,Standard,14,39,3432.6829521386276
SBOA,Standard,14,289,3418.605725178392
SBOA,Standard,14,331,3350.340595541684
SBOA,Standard,14,347,3326.013858865757
SBOA,Standard,14,359,3318.567079422283
SBOA,Standard,14,365,3273.3310612495634
SBOA,Standard,14,595,3267.4560138078714
SBOA,Standard,14,619,3267.1160458738473
SBOA,Standard,14,703,3254.99148569702
SBOA,Standard,14,798,3242.6534646895893
SBOA,Standard,14,1163,3225.657103780616
SBOA,Standard,14,2826,3222.742032928139
SBOA,Standard,14,4387,3218.817931403545
SBOA,Standard,14,5827,3218.254645907121
SBOA,Standard,14,6898,3217.9750855138677
SBOA,Standard,14,7089,3216.646540766405
SBOA,Standard,14,7362,3215.1883183202576
SBOA,Standard,14,7411,3210.2685404424865
SBOA,Standard,14,7627,3207.829906781697
SBOA,Standard,14,8678,3205.895005241078
SBOA,Standard,14,8822,3205.190882620126
SBOA,Standard,14,9089,3201.0151665193566
SBOA,Standard,14,9569,3199.0836255307895
SBOA,Standard,15,1,30986.02686462595
SBOA,Standard,15,11,27234.356025242956
SBOA,Standard,15,13,4460.007147504217
SBOA,Standard,15,48,4016.875986565168
SBOA,Standard,15,103,3799.661260525432
SBOA,Standard,15,182,3475.880413678229
SBOA,Standard,15,237,3373.6790125156867
SBOA,Standard,15,367,3325.4908402148126
SBOA,Standard,15,497,3319.8299538638016
SBOA,Standard,15,573,3308.662120222502
SBOA,Standard,15,1017,3296.934842372782
SBOA,Standard,15,1037,3294.4411658335066
SBOA,Standard,15,1060,3293.6449763430323
SBOA,Standard,15,1349,3279.089432256077
SBOA,Standard,15,1494,3274.7406690411667
SBOA,Standard,15,1637,3274.655456265533
SBOA,Standard,15,1663,3273.277091345372
SBOA,Standard,15,2874,3272.983927050273
SBOA,Standard,15,2941,3272.5771532197296
SBOA,Standard,15,2942,3268.354355809767
SBOA,Standard,15,2962,3266.7199821572076
SBOA,Standard,15,3061,3263.3611250586346
SBOA,Standard,15,3249,3230.6639706596397
SBOA,Standard,15,4129,3230.476008316654
SBOA,Standard,15,4317,3230.2967907880015
SBOA,Standard,15,4668,3223.814340649639
SBOA,Standard,15,4731,3221.486837126532
SBOA,Standard,15,5219,3220.5076254403434
SBOA,Standard,15,5481,3219.7179626151033
SBOA,Standard,15,5533,3219.5993248426585
SBOA,Standard,15,5693,3219.073181025661
SBOA,Standard,15,5747,3217.27172332694
SBOA,Standard,15,5813,3216.8727188090556
SBOA,Standard,15,5836,3216.5386588595743
SBOA,Standard,15,5911,3212.316544306235
SBOA,Standard,15,6175,3209.0193861884245
SBOA,Standard,15,6244,3202.345870817667
SBOA,Standard,15,6532,3199.372330568165
SBOA,Standard,15,6675,3196.7587181279955
SBOA,Standard,15,6806,3196.0763242174385
SBOA,Standard,15,6873,3193.578789506965
SBOA,Standard,15,6946,3190.216912544606
SBOA,Standard,15,7360,3188.334810656009
SBOA,Standard,15,7449,3187.951305811977
SBOA,Standard,15,7571,3187.562663713772
SBOA,Standard,15,7661,3182.204125079021
SBOA,Standard,15,7855,3170.255744571883
SBOA,Standard,15,8567,3164.6362906115364
SBOA,Standard,15,9178,3163.1870959820935
SBOA,Standard,15,9372,3161.474327838696
SBOA,Standard,15,9431,3158.6969592589703
SBOA,Standard,15,9558,3158.5888078762264
SBOA,Standard,15,9609,3155.2476492657283
SBOA,Standard,15,9728,3153.4945660642716
SBOA,Standard,16,1,41435.09815514599
SBOA,Standard,16,2,3738.3328190388083
SBOA,Standard,16,35,3357.701293441075
SBOA,Standard,16,440,3343.776678198735
SBOA,Standard,16,473,3335.3824929890216
SBOA,Standard,16,538,3330.7448570713527
SBOA,Standard,16,630,3322.1613540292847
SBOA,Standard,16,743,3309.427152522626
SBOA,Standard,16,755,3308.8524183143277
SBOA,Standard,16,875,3308.213824927083
SBOA,Standard,16,953,3297.674232840718
SBOA,Standard,16,1141,3291.7869908684866
SBOA,Standard,16,1633,3291.7043912740182
SBOA,Standard,16,1664,3290.6120912314163
SBOA,Standard,16,1870,3285.516901923763
SBOA,Standard,16,1895,3279.4849485068758
SBOA,Standard,16,2183,3274.6972476026367
SBOA,Standard,16,2681,3272.241698684015
SBOA,Standard,16,2682,3270.8574142661573
SBOA,Standard,16,2889,3270.841630306194
SBOA,Standard,16,3025,3270.2215549268853
SBOA,Standard,16,3070,3264.7967052411077
SBOA,Standard,16,3255,3260.432890341893
SBOA,Standard,16,3341,3256.1125092629436
SBOA,Standard,16,3465,3250.5708157952113
SBOA,Standard,16,3837,3248.701682119428
SBOA,Standard,16,3970,3243.5012720419245
SBOA,Standard,16,4260,3241.047691805832
SBOA,Standard,16,4786,3237.7675162586074
SBOA,Standard,16,4923,3235.799591347578
SBOA,Standard,16,5032,3235.4141350919554
SBOA,Standard,16,5095,3233.8680438393103
SBOA,Standard,16,5491,3222.443930353174
SBOA,Standard,16,5945,3217.0819792116285
SBOA,Standard,16,6163,3216.816869076937
SBOA,Standard,16,6294,3213.3229039360785
SBOA,Standard,16,6568,3210.730537299202
SBOA,Standard,16,7133,3209.031297536775
SBOA,Standard,16,7656,3208.706526762505
SBOA,Standard,16,7700,3208.6130082265136
SBOA,Standard,16,7771,3206.3630379058436
SBOA,Standard,16,7813,3206.32401585038
SBOA,Standard,16,8190,3205.3297665364494
SBOA,Standard,16,8908,3202.391217957901
SBOA,Standard,16,9572,3199.6467585003206
SBOA,Standard,17,1,51444.321720842854
SBOA,Standard,17,2,5204.066640538798
SBOA,Standard,17,41,5127.211843108682
SBOA,Standard,17,47,4145.939644369079
SBOA,Standard,17,48,3962.021993417445
SBOA,Standard,17,146,3737.470360294061
SBOA,Standard,17,168,3585.124813867695
SBOA,Standard,17,224,3445.489376619656
SBOA,Standard,17,359,3411.8307303865436
SBOA,Standard,17,637,3379.86537942561
SBOA,Standard,17,694,3354.6513356595515
SBOA,Standard,17,791,3352.947183889657
SBOA,Standard,17,1126,3343.13285867466
SBOA,Standard,17,1155,3317.6579500627954
SBOA,Standard,17,1469,3312.628760274177
SBOA,Standard,17,2051,3308.475963417031
SBOA,Standard,17,2170,3304.1322906277255
SBOA,Standard,17,2372,3303.398213996884
SBOA,Standard,17,2544,3303.231372959659
SBOA,Standard,17,2653,3303.0384536028873
SBOA,Standard,17,2655,3302.579233183038
SBOA,Standard,17,2687,3298.5944668901875
SBOA,Standard,17,2769,3294.625876119441
SBOA,Standard,17,2895,3285.8720444848977
SBOA,Standard,17,3265,3280.4563644135956
SBOA,Standard,17,3329,3280.4303774946598
SBOA,Standard,17,3841,3280.2871277561408
SBOA,Standard,17,4380,3279.9680852007878
SBOA,Standard,17,4481,3273.4966241693182
SBOA,Standard,17,4516,3273.026680428855
SBOA,Standard,17,4528,3267.1130140906
SBOA,Standard,17,4616,3260.565422083161
SBOA,Standard,17,4882,3258.4304118074842
SBOA,Standard,17,5154,3258.3808880720812
SBOA,Standard,17,5162,3258.2756136068933
SBOA,Standard,17,5222,3248.4362778765812
SBOA,Standard,17,5334,3244.0626570446934
SBOA,Standard,17,5654,3243.9389404446847
SBOA,Standard,17,5750,3243.0300174333347
SBOA,Standard,17,5916,3242.8287460410374
SBOA,Standard,17,6198,3242.6139838844747
SBOA,Standard,17,6215,3240.9574130287556
SBOA,Standard,17,6394,3239.667821312105
SBOA,Standard,17,6396,3238.1667608300427
SBOA,Standard,17,6559,3235.192797408323
SBOA,Standard,17,6748,3234.016892910262
SBOA,Standard,17,6804,3231.920554956613
SBOA,Standard,17,6847,3231.759711787198
SBOA,Standard,17,7036,3229.8604658613303
SBOA,Standard,17,7086,3224.3554798325554
SBOA,Standard,17,7403,3223.9666749324874
SBOA,Standard,17,7719,3222.0370467047205
SBOA,Standard,17,8030,3215.501194613961
SBOA,Standard,17,8142,3213.0088028713562
SBOA,Standard,17,8305,3211.467499875407
SBOA,Standard,17,8649,3210.405008625722
SBOA,Standard,17,8781,3206.7235002820635
SBOA,Standard,17,8804,3205.005432332467
SBOA,Standard,17,9116,3202.4428460046147
SBOA,Standard,17,9550,3201.13515780602
SBOA,Standard,17,9575,3200.618231587658
SBOA,Standard,17,9626,3200.1610087508534
SBOA,Standard,17,9694,3198.455576684806
SBOA,Standard,17,9974,3189.7815301865926
SBOA,Standard,18,1,3821.3446178956497
SBOA,Standard,18,13,3534.6698510084807
SBOA,Standard,18,479,3398.5362361417765
SBOA,Standard,18,510,3394.3604902638067
SBOA,Standard,18,1100,3372.469788288802
SBOA,Standard,18,1787,3371.1729479141736
SBOA,Standard,18,1886,3335.2628033967558
SBOA,Standard,18,2962,3333.213799960034
SBOA,Standard,18,3050,3323.842069201501
SBOA,Standard,18,3531,3316.662663665849
SBOA,Standard,18,3817,3313.9998821675094
SBOA,Standard,18,4482,3307.147938352108
SBOA,Standard,18,4924,3300.9683008905367
SBOA,Standard,18,5457,3296.661048668754
SBOA,Standard,18,5746,3296.5556762590786
SBOA,Standard,18,5792,3288.8678545783664
SBOA,Standard,18,5814,3288.807776998648
SBOA,Standard,18,6071,3288.1868112153843
SBOA,Standard,18,6145,3287.128462149766
SBOA,Standard,18,6433,3287.0609949867176
SBOA,Standard,18,6609,3274.159786595282
SBOA,Standard,18,6638,3269.955525377016
SBOA,Standard,18,6978,3269.1444398491603
SBOA,Standard,18,7112,3268.0361514097644
SBOA,Standard,18,7219,3261.525861692041
SBOA,Standard,18,7921,3259.889833972011
SBOA,Standard,18,8068,3259.396838677672
SBOA,Standard,18,8195,3258.613664376984
SBOA,Standard,18,8557,3257.362091984909
SBOA,Standard,18,8647,3252.2965967054024
SBOA,Standard,18,8858,3251.538408934016
SBOA,Standard,18,9019,3242.2811025962683
SBOA,Standard,18,9751,3238.6798043612553
SBOA,Standard,18,9978,3238.4905833116204
SBOA,Standard,19,1,129514.64947624758
SBOA,Standard,19,2,5849.459459744493
SBOA,Standard,19,18,5163.607563124911
SBOA,Standard,19,33,3925.117099886017
SBOA,Standard,19,37,3648.4199482640092
SBOA,Standard,19,93,3571.528901380241
SBOA,Standard,19,146,3464.5493652680448
SBOA,Standard,19,391,3399.1314745541617
SBOA,Standard,19,413,3390.4023909759608
SBOA,Standard,19,760,3389.0250649385953
SBOA,Standard,19,871,3361.406825851952
SBOA,Standard,19,928,3360.2269831185363
SBOA,Standard,19,1009,3336.036031127471
SBOA,Standard,19,1033,3330.810940364813
SBOA,Standard,19,1417,3329.258303891529
SBOA,Standard,19,1574,3325.506813246083
SBOA,Standard,19,1902,3319.89772203458
SBOA,Standard,19,2068,3317.026587710453
SBOA,Standard,19,2185,3311.965457313362
SBOA,Standard,19,2233,3311.713073377594
SBOA,Standard,19,2747,3311.663533782223
SBOA,Standard,19,2905,3311.4566173614426
SBOA,Standard,19,2932,3308.2949422674346
SBOA,Standard,19,3091,3294.8017154807017
SBOA,Standard,19,3503,3292.420245296891
SBOA,Standard,19,3975,3292.328855292336
SBOA,Standard,19,4108,3291.895788276571
SBOA,Standard,19,4638,3289.6126446203034
SBOA,Standard,19,4762,3288.0677712224824
SBOA,Standard,19,4854,3288.062004045251
SBOA,Standard,19,4974,3286.041523494239
SBOA,Standard,19,5013,3280.206527411123
SBOA,Standard,19,5753,3277.283164160042
SBOA,Standard,19,5848,3271.701197710373
SBOA,Standard,19,6079,3268.592857114499
SBOA,Standard,19,6230,3268.1441503261585
SBOA,Standard,19,6662,3266.92943218438
SBOA,Standard,19,6729,3265.3682415424346
SBOA,Standard,19,6736,3265.2011934620264
SBOA,Standard,19,6932,3264.239916033
SBOA,Standard,19,7303,3260.96535738909
SBOA,Standard,19,7408,3260.58276724033
SBOA,Standard,19,7617,3253.533700685549
SBOA,Standard,19,7747,3252.740101679704
SBOA,Standard,19,8339,3252.4280291660743
SBOA,Standard,19,8392,3252.03740347992
SBOA,Standard,19,8708,3251.707946087207
SBOA,Standard,19,8799,3245.496600545073
SBOA,Standard,19,9430,3245.1865092378707
SBOA,Standard,19,9653,3244.654739651708
SBOA,Standard,19,9847,3242.747453553002
SBOA,Standard,19,9992,3240.861826361896
SBOA,Standard,19,9995,3240.5481955498335
SBOA,Standard,1,1,792340.2973154577
SBOA,Standard,1,3,59963.32771301414
SBOA,Standard,1,4,11724.50591725458
SBOA,Standard,1,5,5824.825528534388
SBOA,Standard,1,7,5090.238946638141
SBOA,Standard,1,9,3467.002481786436
SBOA,Standard,1,244,3365.4863517844865
SBOA,Standard,1,484,3335.0374367024033
SBOA,Standard,1,616,3315.9830383598014
SBOA,Standard,1,690,3308.7104433850636
SBOA,Standard,1,772,3250.085925229844
SBOA,Standard,1,1885,3243.656467111377
SBOA,Standard,1,1888,3197.2934066039534
SBOA,Standard,1,3390,3180.162065558483
SBOA,Standard,1,3429,3179.6797735269656
SBOA,Standard,1,5944,3176.490518620976
SBOA,Standard,20,1,41074.10283940057
SBOA,Standard,20,5,6213.710347616581
SBOA,Standard,20,10,4079.366238409307
SBOA,Standard,20,11,3687.8824105788035
SBOA,Standard,20,198,3594.9144552806906
SBOA,Standard,20,335,3564.6006052196494
SBOA,Standard,20,549,3540.02451090082
SBOA,Standard,20,1477,3537.700484057215
SBOA,Standard,20,1553,3535.2535813097093
SBOA,Standard,20,1638,3532.105632910277
SBOA,Standard,20,1709,3526.0706761556316
SBOA,Standard,20,1818,3520.0573411092805
SBOA,Standard,20,1927,3517.5875687909565
SBOA,Standard,20,2507,3516.407093485388
SBOA,Standard,20,2533,3501.7438772346604
SBOA,Standard,20,2614,3501.540700538416
SBOA,Standard,20,2765,3498.630210216616
SBOA,Standard,20,3202,3497.3720272490996
SBOA,Standard,20,3334,3491.4225751376043
SBOA,Standard,20,3650,3489.1591143766786
SBOA,Standard,20,3680,3484.3034194735833
SBOA,Standard,20,3899,3477.598479293569
SBOA,Standard,20,4137,3473.5005106376593
SBOA,Standard,20,4182,3468.0602034160624
SBOA,Standard,20,4345,3466.0705525392955
SBOA,Standard,20,4455,3465.5945523429655
SBOA,Standard,20,4604,3463.9762207542985
SBOA,Standard,20,4686,3460.025927525082
SBOA,Standard,20,5035,3458.4890217023994
SBOA,Standard,20,5115,3456.7327912625387
SBOA,Standard,20,5153,3452.7366481083654
SBOA,Standard,20,5410,3436.999224126947
SBOA,Standard,20,5846,3436.445007011522
SBOA,Standard,20,6300,3430.480685227422
SBOA,Standard,20,6357,3428.8994590606317
SBOA,Standard,20,6372,3427.8083720287696
SBOA,Standard,20,6503,3425.0706099121326
SBOA,Standard,20,6697,3423.0641283669174
SBOA,Standard,20,6722,3421.6123218012813
SBOA,Standard,20,6791,3416.9606241372203
SBOA,Standard,20,6955,3405.778650471561
SBOA,Standard,20,7276,3397.0258461150333
SBOA,Standard,20,7467,3391.550900992335
SBOA,Standard,20,7873,3390.4515326836295
SBOA,Standard,20,7921,3388.101104392518
SBOA,Standard,20,8077,3384.392782652742
SBOA,Standard,20,8106,3383.359683971452
SBOA,Standard,20,8146,3380.530436236842
SBOA,Standard,20,8298,3379.4885874880215
SBOA,Standard,20,8956,3377.139491813541
SBOA,Standard,20,9217,3376.0229964873643
SBOA,Standard,20,9416,3374.3578330518794
SBOA,Standard,20,9563,3374.0458847345085
SBOA,Standard,20,9685,3373.302046162693
SBOA,Standard,20,9781,3371.037776992507
SBOA,Standard,21,1,4055.717122479088
SBOA,Standard,21,69,3526.6861587513104
SBOA,Standard,21,292,3519.293284855756
SBOA,Standard,21,313,3391.3613059014624
SBOA,Standard,21,365,3347.8534938410535
SBOA,Standard,21,515,3325.7992535508274
SBOA,Standard,21,553,3299.4071368435525
SBOA,Standard,21,754,3297.6132702164214
SBOA,Standard,21,804,3267.750928504398
SBOA,Standard,21,963,3262.2279026899296
SBOA,Standard,21,1336,3255.632425838512
SBOA,Standard,21,1524,3247.7790515374118
SBOA,Standard,21,1732,3245.7017047297445
SBOA,Standard,21,2040,3242.8276698090112
SBOA,Standard,21,2086,3237.773155238408
SBOA,Standard,21,2360,3233.2252675872955
SBOA,Standard,21,2617,3233.0293333819113
SBOA,Standard,21,2882,3228.640853080322
SBOA,Standard,21,2904,3225.0553779029315
SBOA,Standard,21,3240,3222.3741044388194
SBOA,Standard,21,3336,3219.4760871796952
SBOA,Standard,21,3640,3219.3448367531378
SBOA,Standard,21,3672,3215.74900162647
SBOA,Standard,21,3733,3207.4230781749766
SBOA,Standard,21,3754,3207.4055810536847
SBOA,Standard,21,4759,3206.6927524798334
SBOA,Standard,21,4767,3203.073914559973
SBOA,Standard,21,4948,3199.271167208887
SBOA,Standard,21,5091,3196.12501423622
SBOA,Standard,21,5596,3196.1020430495323
SBOA,Standard,21,5645,3194.6184523538004
SBOA,Standard,21,5917,3192.023950304244
SBOA,Standard,21,6061,3190.2613359468405
SBOA,Standard,21,6184,3184.390469071978
SBOA,Standard,21,6651,3183.4958992611882
SBOA,Standard,21,6900,3183.1834210167262
SBOA,Standard,21,7083,3181.6162671181974
SBOA,Standard,21,7209,3181.3949493831524
SBOA,Standard,21,7241,3175.052838592338
SBOA,Standard,21,7349,3170.662512120142
SBOA,Standard,21,7617,3169.0109193742155
SBOA,Standard,21,7636,3168.8499390126285
SBOA,Standard,21,8036,3161.064009951995
SBOA,Standard,21,8324,3160.9715086835063
SBOA,Standard,21,8462,3160.2569159061027
SBOA,Standard,21,8646,3151.1835533783756
SBOA,Standard,21,9351,3150.577839292888
SBOA,Standard,21,9495,3149.66389009672
SBOA,Standard,21,9528,3146.25919144382
SBOA,Standard,21,9600,3142.3508170244613
SBOA,Standard,21,9901,3137.283348077751
SBOA,Standard,22,1,51540.081894411946
SBOA,Standard,22,2,5418.272127579218
SBOA,Standard,22,19,3628.695058489161
SBOA,Standard,22,163,3624.072965800014
SBOA,Standard,22,165,3620.9788194287426
SBOA,Standard,22,211,3468.804538281247
SBOA,Standard,22,246,3443.092780377521
SBOA,Standard,22,416,3420.448495507421
SBOA,Standard,22,465,3373.8101457519633
SBOA,Standard,22,532,3303.7573246349143
SBOA,Standard,22,825,3269.8819140178293
SBOA,Standard,22,1272,3269.8699562331553
SBOA,Standard,22,1347,3263.65823865662
SBOA,Standard,22,1473,3252.095504694955
SBOA,Standard,22,1971,3248.2855992174236
SBOA,Standard,22,1999,3246.6661501096023
SBOA,Standard,22,2378,3245.64157972044
SBOA,Standard,22,2556,3244.0336135451566
SBOA,Standard,22,2639,3240.471344535611
SBOA,Standard,22,2905,3240.1945944416307
SBOA,Standard,22,3062,3236.8010022166654
SBOA,Standard,22,3555,3230.666886033136
SBOA,Standard,22,3832,3229.954463095172
SBOA,Standard,22,3865,3225.1785613256934
SBOA,Standard,22,4202,3219.8207092090056
SBOA,Standard,22,4477,3212.2222460932576
SBOA,Standard,22,4956,3208.1533637242187
SBOA,Standard,22,5612,3204.839846158215
SBOA,Standard,22,5913,3202.1226334644966
SBOA,Standard,22,5934,3197.3415200087106
SBOA,Standard,22,6069,3193.842081271963
SBOA,Standard,22,6708,3192.7616419794936
SBOA,Standard,22,6798,3192.479688354539
SBOA,Standard,22,7023,3184.8327687286874
SBOA,Standard,22,7259,3181.494595231967
SBOA,Standard,22,7705,3179.4070213768973
SBOA,Standard,22,7937,3179.106092208957
SBOA,Standard,22,7979,3175.3043307229404
SBOA,Standard,22,8365,3171.5457965894025
SBOA,Standard,22,8623,3171.2154621357586
SBOA,Standard,22,8738,3169.2919902191334
SBOA,Standard,22,8819,3169.0020294015926
SBOA,Standard,22,8961,3165.063239257462
SBOA,Standard,22,9054,3163.553894065907
SBOA,Standard,22,9055,3155.0516258518096
SBOA,Standard,23,1,967297.8464943178
SBOA,Standard,23,2,573423.3553423416
SBOA,Standard,23,3,235545.77216380803
SBOA,Standard,23,5,5391.031195884678
SBOA,Standard,23,9,4002.566641393033
SBOA,Standard,23,14,3554.919558421797
SBOA,Standard,23,112,3525.7364931165694
SBOA,Standard,23,256,3519.7853553936507
SBOA,Standard,23,270,3508.6110112507554
SBOA,Standard,23,478,3421.614386324565
SBOA,Standard,23,534,3373.1451262502483
SBOA,Standard,23,584,3365.841154145634
SBOA,Standard,23,617,3327.0387980336186
SBOA,Standard,23,1117,3326.0712933492578
SBOA,Standard,23,1263,3310.5276976135597
SBOA,Standard,23,1318,3299.2882909735677
SBOA,Standard,23,1492,3296.135130651597
SBOA,Standard,23,1620,3295.449323321751
SBOA,Standard,23,1679,3295.160241700672
SBOA,Standard,23,1799,3292.6690571578815
SBOA,Standard,23,2429,3288.942776881212
SBOA,Standard,23,2640,3285.6996864353596
SBOA,Standard,23,2892,3282.6571397299394
SBOA,Standard,23,3030,3277.8820420157444
SBOA,Standard,23,3347,3272.838000294634
SBOA,Standard,23,3677,3269.154576396856
SBOA,Standard,23,3997,3267.2188501851606
SBOA,Standard,23,4005,3267.113776767902
SBOA,Standard,23,4182,3265.914491562832
SBOA,Standard,23,4326,3264.847412208178
SBOA,Standard,23,4469,3264.792132452989
SBOA,Standard,23,4480,3262.129743110088
SBOA,Standard,23,4604,3256.5811822046717
SBOA,Standard,23,4627,3253.366604480292
SBOA,Standard,23,4825,3251.5510951908245
SBOA,Standard,23,4884,3251.5414369805612
SBOA,Standard,23,5025,3249.115236994369
SBOA,Standard,23,5147,3242.6031461729644
SBOA,Standard,23,5449,3235.83047544172
SBOA,Standard,23,5759,3233.4966130976877
SBOA,Standard,23,6798,3223.9237276120084
SBOA,Standard,23,7130,3223.67594160721
SBOA,Standard,23,7733,3222.0790919607575
SBOA,Standard,23,7779,3221.369079893224
SBOA,Standard,23,8065,3220.9217449444127
SBOA,Standard,23,8126,3215.8930735490044
SBOA,Standard,23,8425,3210.354646930346
SBOA,Standard,23,8754,3201.447121364469
SBOA,Standard,23,9164,3200.6964631875094
SBOA,Standard,23,9259,3199.865177475188
SBOA,Standard,23,9472,3198.734649776005
SBOA,Standard,23,9649,3196.1812149636653
SBOA,Standard,23,9969,3190.153710248145
SBOA,Standard,24,1,535875.3213245875
SBOA,Standard,24,2,3526.5904830135564
SBOA,Standard,24,281,3433.9701110464193
SBOA,Standard,24,428,3321.9490397471764
SBOA,Standard,24,582,3291.870687216717
SBOA,Standard,24,713,3286.418736561868
SBOA,Standard,24,806,3284.205400634305
SBOA,Standard,24,1006,3276.021127148297
SBOA,Standard,24,1024,3266.605346664362
SBOA,Standard,24,1145,3263.149691516258
SBOA,Standard,24,1302,3256.8565601952982
SBOA,Standard,24,1373,3250.521456884786
SBOA,Standard,24,2450,3241.2846055740997
SBOA,Standard,24,2630,3236.9656984482313
SBOA,Standard,24,2651,3236.185648228156
SBOA,Standard,24,2963,3235.795532242646
SBOA,Standard,24,3024,3235.1206400391898
SBOA,Standard,24,3085,3230.4703058033
SBOA,Standard,24,3175,3229.5521145080943
SBOA,Standard,24,3252,3223.4893075753757
SBOA,Standard,24,3689,3221.250253936806
SBOA,Standard,24,3779,3221.205528248349
SBOA,Standard,24,3806,3217.2049289090555
SBOA,Standard,24,4010,3215.6301018815175
SBOA,Standard,24,4481,3212.5695850388456
SBOA,Standard,24,4651,3207.4489267728127
SBOA,Standard,24,5012,3207.3892702266235
SBOA,Standard,24,5013,3207.364416914016
SBOA,Standard,24,5312,3205.9905340541554
SBOA,Standard,24,5371,3204.7718391153485
SBOA,Standard,24,5416,3199.394000738301
SBOA,Standard,24,5597,3198.1438452221205
SBOA,Standard,24,5706,3194.434758303673
SBOA,Standard,24,5783,3193.064103038023
